id_usuario,correo_electronico,contrasena,nombre,numero_movil,ubicacion,basura_papel,basura_plastico,basura_resto,basura_organico,basura_cristal,no_recicla,edad,genero,estado_civil,hijos,tipo_vivienda,nivel_estudios,profesion,creado_en,actualizado_en
941,franciscoencarnacion@example.net,n0zH65Po^9,Rosenda del Sanmiguel,+34975351979,Barcelona,1,1,1,0,0,0,80,masculino,separado/separada,3,apartamento,sin estudios,ingeniero/a,2021-11-28 00:00:00,2021-12-18 00:00:00
942,lperez@example.org,JT9Acb+j+*,Marciano Alegria Salvà,+34 704 78 51 08,Barcelona,0,1,0,0,0,0,21,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),otro,2021-12-05 00:00:00,2021-12-14 00:00:00
943,fherrera@example.net,YVp_4Gl@+V,Juanita Elorza Palomo,+34803 07 49 14,Barcelona,1,1,0,1,0,0,76,masculino,viudo/viuda,0,apartamento,sin estudios,contador/a,2021-06-06 00:00:00,2021-09-17 00:00:00
944,fatima65@example.net,30ylp6Dx)i,César Alemany-Manrique,+34980 541 407,Barcelona,1,1,0,1,0,0,26,femenino,soltero/soltera,0,piso,educación secundaria,trabajador/a social,2021-01-24 00:00:00,2021-10-27 00:00:00
945,amanda94@example.net,cx1h(2QxQ_,Heliodoro Gomez Carreras,+34 987 486 082,Barcelona,1,1,0,0,0,0,67,masculino,viudo/viuda,0,piso,técnico o formación profesional,trabajador/a social,2021-10-02 00:00:00,2021-11-27 00:00:00
946,larapaola@example.org,&f_RD+1q^0,Germán de Carreño,+34884 03 34 30,Barcelona,0,1,0,0,0,0,68,masculino,viudo/viuda,4,piso,técnico o formación profesional,otro,2021-02-19 00:00:00,2021-10-21 00:00:00
947,sebastian69@example.net,M7Tkrk*j*0,Osvaldo Catalán Almazán,+34921 47 95 58,Barcelona,1,1,0,0,0,0,55,masculino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),ingeniero/a,2021-11-11 00:00:00,2021-11-17 00:00:00
948,campoybernarda@example.org,Q47nbIfC+8,Rebeca Alarcón,+34 983582509,Barcelona,1,1,0,1,1,0,30,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),periodista,2021-01-18 00:00:00,2021-08-03 00:00:00
949,ofelia70@example.net,!6STV5XABe,Haydée Cortina,+34986349583,Barcelona,1,1,0,1,1,0,59,masculino,soltero/soltera,0,piso,técnico o formación profesional,abogado/a,2021-06-26 00:00:00,2021-08-13 00:00:00
950,olmedoeva-maria@example.org,hMd2YVtBg_,Azahar Rosado,+34 986524910,Barcelona,1,1,0,0,0,0,34,femenino,soltero/soltera,0,piso,técnico o formación profesional,profesor/a,2021-06-22 00:00:00,2021-08-08 00:00:00
951,tchacon@example.org,eMC2kDFwg@,Gerónimo Paredes Asensio,+34883 86 20 46,Barcelona,1,1,0,1,0,0,36,femenino,casado/casada,0,apartamento,técnico o formación profesional,fontanero/a,2021-10-06 00:00:00,2021-10-22 00:00:00
952,benitocristian@example.net,6iGcBnIs*V,Amada Montesinos Ureña,+34939 248 703,Barcelona,0,1,0,1,1,0,21,femenino,soltero/soltera,0,piso,técnico o formación profesional,jardinero/a,2021-09-16 00:00:00,2021-10-09 00:00:00
953,nidiasuarez@example.org,Gp!D*1QiFO,Joaquina Martirio Barón Alemán,+34 946 318 088,Barcelona,1,1,0,1,1,0,23,masculino,soltero/soltera,0,piso,técnico o formación profesional,artista,2021-03-19 00:00:00,2021-12-15 00:00:00
954,piedadpalacios@example.org,r72u6yTd$I,Glauco Juan Manuel Sanmartín Cámara,+34 958335294,Barcelona,1,1,0,1,0,0,31,femenino,soltero/soltera,0,piso,técnico o formación profesional,artista,2021-04-26 00:00:00,2021-11-27 00:00:00
955,ypombo@example.com,d8TVXkXdN(,Lupita Vidal,+34 921352789,Barcelona,1,1,1,0,0,0,23,masculino,soltero/soltera,0,piso,posgrado (maestría/máster),estudiante,2021-09-01 00:00:00,2021-10-30 00:00:00
956,puertaeustaquio@example.net,AL9xYM6l_v,Jorge Pereira Ferrán,+34 876938054,Barcelona,1,1,0,1,0,0,36,masculino,soltero/soltera,0,apartamento,educación secundaria,abogado/a,2021-03-24 00:00:00,2021-07-26 00:00:00
957,coronadonoelia@example.net,^$#N2AwsJ2,Bautista Correa-Bustamante,+34 881770018,Barcelona,1,0,0,0,0,0,27,masculino,soltero/soltera,0,piso,técnico o formación profesional,investigador/a,2021-12-11 00:00:00,2021-12-15 00:00:00
958,ycerezo@example.org,OLj2BKb@+i,Domingo Goicoechea Ferrero,+34901 739 602,Barcelona,1,0,0,1,0,0,31,masculino,casado/casada,0,piso,bachillerato,administrativo/a,2021-10-05 00:00:00,2021-12-22 00:00:00
959,venriquez@example.org,!l7oDxsycu,Alberto Elorza Ferrer,+34 658785199,Barcelona,1,0,1,0,1,0,25,masculino,soltero/soltera,0,apartamento,bachillerato,obrero/a,2021-08-27 00:00:00,2021-10-20 00:00:00
960,albanoabascal@example.com,#S2JZE3wcV,Morena Puga Solsona,+34983 299 554,Barcelona,1,1,1,1,0,0,23,masculino,soltero/soltera,0,loft,técnico o formación profesional,artista,2021-07-05 00:00:00,2021-09-04 00:00:00
961,quirogaangelina@example.org,&J47IOz+_0,Maximino Nebot,+34920528965,Barcelona,1,1,1,0,1,0,34,femenino,casado/casada,1,piso,bachillerato,agricultor/a,2021-05-09 00:00:00,2021-08-08 00:00:00
962,eesteban@example.net,#76HKZidu*,Malena Vera Corominas,+34 848 619 596,Barcelona,0,0,0,0,1,0,33,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),programador/a,2021-11-07 00:00:00,2021-12-10 00:00:00
963,alejandramelendez@example.org,)fG@dlsQ4k,Rolando Porras Carrillo,+34949 639 283,Barcelona,1,1,0,1,0,0,34,masculino,soltero/soltera,0,loft,bachillerato,investigador/a,2021-12-11 00:00:00,2021-12-30 00:00:00
964,bernardino28@example.org,om6pQjh9^9,Armida Sola Ariza,+34878092549,Barcelona,1,1,0,1,1,0,61,masculino,viudo/viuda,3,piso,sin estudios,investigador/a,2021-04-03 00:00:00,2021-04-15 00:00:00
965,bolanosalicia@example.org,)jI8IYJN^9,Victor Manuel Ariel Abellán Santos,+34 879 992 585,Barcelona,1,1,0,0,0,0,29,femenino,soltero/soltera,0,apartamento,bachillerato,diseñador/a,2021-05-22 00:00:00,2021-09-13 00:00:00
966,domingopriego@example.net,+dYGJzEq2n,Celia Lladó Company,+34947 70 76 64,Barcelona,1,1,1,1,0,0,22,femenino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),arquitecto/a,2021-09-13 00:00:00,2021-12-31 00:00:00
967,lespinosa@example.net,S$d#0GiryS,Eulalia Barrera Alcázar,+34 911363333,Barcelona,0,1,1,1,0,0,26,femenino,soltero/soltera,0,chalet,educación primaria,estudiante,2021-06-10 00:00:00,2021-11-16 00:00:00
968,ignacio80@example.org,UDm0c#Pd_A,Calisto Prat Murillo,+34 800 85 62 56,Barcelona,1,0,0,1,0,0,27,femenino,soltero/soltera,0,apartamento,doctorado,médico/a,2021-01-09 00:00:00,2021-03-07 00:00:00
969,andres-felipe58@example.com,JL%6Ss6OrQ,Nico Báez Pons,+34 978024415,Barcelona,0,1,1,0,0,0,32,masculino,casado/casada,2,piso,educación secundaria,trabajador/a social,2021-12-31 00:00:00,2021-12-31 00:00:00
970,luisaaliaga@example.com,U)7RfRxzg4,Benigna Pedraza Bárcena,+34922 89 94 89,Barcelona,1,0,0,0,0,0,28,femenino,soltero/soltera,0,piso,bachillerato,comerciante,2021-05-06 00:00:00,2021-09-23 00:00:00
971,alvarezcayetana@example.org,p@3HDfdgcJ,Miguel Ángel Vinicio Coca Machado,+34883 65 03 86,Barcelona,0,1,0,1,0,0,23,masculino,soltero/soltera,0,piso,bachillerato,administrativo/a,2021-06-01 00:00:00,2021-08-02 00:00:00
972,rartigas@example.com,&2R&Gk1#9t,Águeda Torrecilla Fiol,+34975 50 85 81,Barcelona,1,1,0,0,0,0,80,masculino,viudo/viuda,1,apartamento,técnico o formación profesional,obrero/a,2021-10-22 00:00:00,2021-12-10 00:00:00
973,elosa@example.org,9RZ155so$(,Nico Bru-Ripoll,+34974 102 626,Barcelona,1,1,1,0,1,0,27,masculino,soltero/soltera,0,piso,educación primaria,otro,2021-03-10 00:00:00,2021-08-21 00:00:00
974,chusespejo@example.org,)8n%7AzaQG,Luis Omar Chico Sotelo,+34 984750463,Barcelona,1,1,0,0,0,0,78,femenino,separado/separada,2,piso,universidad(licenciatura/grado),contador/a,2021-06-28 00:00:00,2021-12-28 00:00:00
975,piniguez@example.com,$+Xc25DHDf,Salvador Vega Díez,+34926 58 65 73,Barcelona,1,1,0,0,1,0,59,femenino,casado/casada,1,piso,educación primaria,asistente administrativo/a,2021-01-12 00:00:00,2021-10-25 00:00:00
976,hmaza@example.com,Q_Q4yHcbzP,Lucas Bravo Verdú,+34 985 791 236,Barcelona,1,1,0,1,1,0,19,femenino,soltero/soltera,0,loft,bachillerato,ingeniero/a,2021-01-15 00:00:00,2021-11-17 00:00:00
977,alexarregui@example.com,)dcKLCy&w8,Eva Ferrer-Barral,+34 821 368 117,Barcelona,1,1,1,0,1,0,29,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),abogado/a,2021-07-28 00:00:00,2021-09-02 00:00:00
978,heliodoroestevez@example.org,(QDhPxdx9X,Luz Linares Losada,+34974 56 38 16,Barcelona,1,1,1,1,0,0,19,femenino,soltero/soltera,0,apartamento,educación primaria,repartidor/a,2021-09-29 00:00:00,2021-11-20 00:00:00
979,salvadorblanca@example.com,^6WZhCwz9F,René Gascón-Dalmau,+34 848 471 600,Barcelona,1,1,1,1,0,0,22,masculino,soltero/soltera,0,piso,técnico o formación profesional,administrativo/a,2021-06-19 00:00:00,2021-07-11 00:00:00
980,soniacontreras@example.org,t8YWnJi6%5,Ana Belén Vallejo Piñol,+34936 086 352,Barcelona,0,1,1,1,1,0,27,femenino,soltero/soltera,0,apartamento,educación secundaria,médico/a,2021-07-01 00:00:00,2021-08-15 00:00:00
981,leonvanesa@example.org,i)bucHWl57,Eva María Casanova Balaguer,+34980 88 35 05,Barcelona,1,1,0,0,0,0,23,masculino,soltero/soltera,0,piso,educación primaria,ingeniero/a,2021-01-11 00:00:00,2021-11-17 00:00:00
982,larranagabalduino@example.net,VbQu0DtOO+,Godofredo Morell Morán,+34928 499 747,Barcelona,0,1,0,0,0,0,79,masculino,casado/casada,1,piso,sin estudios,investigador/a,2021-10-16 00:00:00,2021-12-02 00:00:00
983,sgual@example.net,%%C0YNzcKZ,Ruperta Macias,+34986945636,Barcelona,1,1,1,0,0,0,23,femenino,soltero/soltera,0,apartamento,posgrado (maestría/máster),investigador/a,2021-07-11 00:00:00,2021-12-04 00:00:00
984,vargasiker@example.org,)CWgMmZN^6,Miguel Jove,+34 987804740,Barcelona,0,1,1,0,1,0,56,femenino,soltero/soltera,0,chalet,universidad(licenciatura/grado),programador/a,2021-06-09 00:00:00,2021-08-22 00:00:00
985,chucho97@example.org,@kr1OucrLQ,Jose Francisco Galan Coca,+34 744 03 12 22,Barcelona,0,1,0,0,0,0,23,masculino,soltero/soltera,0,chalet,posgrado (maestría/máster),comerciante,2021-07-19 00:00:00,2021-11-10 00:00:00
986,jestevez@example.com,^61oPxTd2D,Reyna Marquez,+34 949 753 321,Barcelona,1,1,0,0,0,0,75,femenino,casado/casada,1,piso,educación primaria,abogado/a,2021-12-04 00:00:00,2021-12-26 00:00:00
987,carrascoemilia@example.com,TT1F+jpe$z,Gertrudis del Gallego,+34984537771,Barcelona,1,1,0,1,1,0,69,femenino,separado/separada,1,piso,educación secundaria,contador/a,2021-05-30 00:00:00,2021-11-06 00:00:00
988,sergio98@example.net,(K1qSWqG6b,Pascual Ovidio Roca Talavera,+34825417269,Barcelona,1,1,0,0,0,0,32,femenino,casado/casada,1,loft,universidad(licenciatura/grado),obrero/a,2021-12-24 00:00:00,2021-12-24 00:00:00
989,josemoles@example.org,*Z$GygBo*6,Emilia Clavero,+34821 862 111,Barcelona,1,0,0,0,1,0,67,masculino,separado/separada,2,apartamento,técnico o formación profesional,electricista,2021-06-05 00:00:00,2021-09-11 00:00:00
990,mariscaladelaida@example.com,#3t8XX&)js,Guillermo Dimas Niño Codina,+34 824 08 92 11,Barcelona,0,1,1,1,0,0,46,masculino,casado/casada,2,piso,posgrado (maestría/máster),programador/a,2021-08-23 00:00:00,2021-10-09 00:00:00
991,agapito18@example.com,Qo(i0gHx%$,Cándida Torralba-Canales,+34 959 49 90 22,Barcelona,1,1,0,0,0,0,34,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),ingeniero/a,2021-01-03 00:00:00,2021-05-06 00:00:00
992,griseldatorrijos@example.org,%2s6cyPz&m,Feliciana Rojas Garay,+34 922 47 99 20,Barcelona,1,1,0,0,0,0,23,femenino,soltero/soltera,0,piso,técnico o formación profesional,artista,2021-12-09 00:00:00,2021-12-17 00:00:00
993,samanta27@example.org,S2#UGogs$i,María Teresa Goñi Tamarit,+34821086806,Barcelona,1,1,1,1,0,0,23,femenino,soltero/soltera,0,piso,técnico o formación profesional,trabajador/a social,2021-07-13 00:00:00,2021-09-22 00:00:00
994,gabriela35@example.com,%wEGx*^V4Y,Arcelia del Rincón,+34901060446,Barcelona,1,0,0,0,1,0,40,masculino,casado/casada,0,piso,bachillerato,obrero/a,2021-02-28 00:00:00,2021-04-28 00:00:00
995,mnebot@example.net,ghF92VK%G_,Dafne Barrena Sanabria,+34984 177 164,Barcelona,0,1,0,0,0,0,46,femenino,casado/casada,2,piso,universidad(licenciatura/grado),diseñador/a,2021-02-25 00:00:00,2021-04-27 00:00:00
996,tomasibarra@example.net,%0TGHVg2@@,Isaías Peñas Malo,+34 849801250,Barcelona,1,1,0,1,0,0,23,masculino,soltero/soltera,0,piso,educación secundaria,comerciante,2021-07-18 00:00:00,2021-09-03 00:00:00
997,isabelpaniagua@example.org,A4O1r3Ie(J,Angelina Barrio-Galindo,+34 846 296 012,Barcelona,0,1,0,0,0,0,46,femenino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),médico/a,2021-10-19 00:00:00,2021-10-20 00:00:00
998,cruzandrade@example.com,wW%#LNv8_3,Bibiana Barberá Berenguer,+34 986833306,Barcelona,1,1,1,0,1,0,23,masculino,soltero/soltera,0,piso,posgrado (maestría/máster),abogado/a,2021-02-02 00:00:00,2021-05-28 00:00:00
999,bayonamarco@example.org,$@0&#R3n69,Mohamed Aurelio Heredia Garriga,+34 883 14 89 56,Barcelona,0,0,0,1,0,0,19,masculino,soltero/soltera,0,piso,educación secundaria,profesor/a,2021-01-30 00:00:00,2021-03-28 00:00:00
1000,jorge06@example.com,7B!yD^x6!S,Édgar Vila Ferrero,+34 927 63 08 09,Barcelona,1,1,1,0,0,0,72,femenino,casado/casada,0,chalet,universidad(licenciatura/grado),ingeniero/a,2021-07-15 00:00:00,2021-07-15 00:00:00
1001,garrigarufino@example.net,DY$dU5IckL,Ricarda Arranz Abril,+34821959668,Barcelona,1,1,0,0,1,0,34,masculino,soltero/soltera,0,chalet,técnico o formación profesional,médico/a,2021-12-18 00:00:00,2021-12-27 00:00:00
1002,posadaepifanio@example.net,pk3EVPSgH%,Eutropio del Blázquez,+34847157340,Barcelona,1,1,0,0,0,0,78,femenino,viudo/viuda,1,piso,universidad(licenciatura/grado),contador/a,2021-03-15 00:00:00,2021-08-08 00:00:00
1003,gil82@example.net,1H7T_gh5@H,Magdalena Juliana Palomares Gascón,+34941 68 80 24,Barcelona,1,0,1,1,1,0,27,masculino,soltero/soltera,0,apartamento,educación secundaria,empresario/a,2021-07-30 00:00:00,2021-12-15 00:00:00
1004,tecla73@example.net,ip3)CheJ8%,Esteban Valbuena Vicente,+34985 252 007,Barcelona,1,1,1,0,0,0,28,femenino,soltero/soltera,0,piso,técnico o formación profesional,estudiante,2021-08-26 00:00:00,2021-11-27 00:00:00
1005,jesus10@example.com,^LBLAvajw5,Alcides Barreda Mateo,+34954805148,Barcelona,1,1,0,0,0,0,42,masculino,casado/casada,1,piso,universidad(licenciatura/grado),estudiante,2021-07-11 00:00:00,2021-12-22 00:00:00
1006,amadormaximiliano@example.com,0u(1T%jt^V,Carlito Pellicer Frutos,+34942 849 507,Barcelona,1,1,0,0,0,0,68,femenino,casado/casada,0,piso,técnico o formación profesional,asistente administrativo/a,2021-12-04 00:00:00,2021-12-16 00:00:00
1007,cerveraberta@example.com,%Z9elEFeIf,Aránzazu Ribera Matas,+34878 953 275,Barcelona,1,1,0,0,1,0,32,masculino,casado/casada,2,piso,universidad(licenciatura/grado),artista,2021-07-25 00:00:00,2021-12-19 00:00:00
1008,bernardino73@example.com,7wDXUd4V(X,Visitación Méndez-Rey,+34942 50 87 03,Barcelona,1,0,0,1,0,0,21,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),abogado/a,2021-11-18 00:00:00,2021-11-20 00:00:00
1009,alvarojose-mari@example.org,$E)_6WSmiC,Soraya Zapata-Arco,+34 720333599,Barcelona,1,1,0,1,0,0,19,masculino,soltero/soltera,0,chalet,técnico o formación profesional,arquitecto/a,2021-04-20 00:00:00,2021-09-24 00:00:00
1010,chitavelez@example.org,AiearK$6&0,Remigio Cózar Bustos,+34708030494,Barcelona,1,1,0,1,1,0,30,masculino,casado/casada,1,piso,técnico o formación profesional,arquitecto/a,2021-03-25 00:00:00,2021-10-23 00:00:00
1011,qegea@example.com,Z+9HCtiGgc,Segismundo Vega Ramirez,+34980 60 34 06,Barcelona,0,1,0,1,0,0,41,femenino,soltero/soltera,0,piso,educación secundaria,empresario/a,2021-02-19 00:00:00,2021-03-11 00:00:00
1012,bernabecanton@example.com,R8Lb2UTL*a,Nicolás Fabra Cárdenas,+34 978 74 91 21,Barcelona,0,1,0,0,0,0,39,femenino,casado/casada,2,piso,técnico o formación profesional,fontanero/a,2021-09-09 00:00:00,2021-12-03 00:00:00
1013,ivillaverde@example.com,dVX6%dBgN(,Gonzalo Gargallo Lillo,+34 847 418 784,Barcelona,1,1,1,0,1,0,21,femenino,soltero/soltera,0,chalet,educación secundaria,agricultor/a,2021-04-11 00:00:00,2021-09-22 00:00:00
1014,sanchezaugusto@example.com,%4zO5ZqoS6,Gerardo Alvarez Arroyo,+34 980 486 079,Barcelona,1,1,0,1,1,0,30,femenino,soltero/soltera,0,apartamento,educación secundaria,ingeniero/a,2021-09-24 00:00:00,2021-09-27 00:00:00
1015,julio90@example.org,yvIkmdTu+8,Juan Carlos del Romeu,+34 971423524,Barcelona,1,1,0,0,0,0,29,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),obrero/a,2021-08-23 00:00:00,2021-09-12 00:00:00
1016,benitopalma@example.org,J9DC*DFw_3,Silvestre Yuste Gallo,+34715359103,Barcelona,1,0,1,0,1,0,32,femenino,casado/casada,0,chalet,técnico o formación profesional,electricista,2021-12-22 00:00:00,2021-12-26 00:00:00
1017,zaida84@example.org,&4Yku#v_6*,María Carmen Gelabert Llanos,+34847 274 293,Barcelona,1,1,1,1,1,0,28,femenino,soltero/soltera,0,chalet,universidad(licenciatura/grado),comerciante,2021-04-09 00:00:00,2021-12-15 00:00:00
1018,urrutiamatilde@example.com,^qWI6Xf_U#,Sandalio Fulgencio Montero Luque,+34857901446,Barcelona,1,0,1,1,0,0,69,masculino,casado/casada,0,apartamento,educación secundaria,trabajador/a social,2021-04-01 00:00:00,2021-10-09 00:00:00
1019,victorianobarcena@example.org,!Qa2)HReIY,Heriberto Pi Arribas,+34 875 61 19 13,Barcelona,0,1,0,0,0,0,44,femenino,soltero/soltera,0,piso,doctorado,trabajador/a social,2021-11-20 00:00:00,2021-12-11 00:00:00
1020,cloeaznar@example.org,1TGcRjN6@3,Leonel Figueras,+34 825 105 682,Barcelona,1,0,1,0,0,0,47,masculino,soltero/soltera,0,piso,educación primaria,trabajador/a social,2021-12-18 00:00:00,2021-12-21 00:00:00
1021,vgoni@example.org,0WKE41Fg_3,Anastasio Marco,+34872 477 992,Barcelona,1,1,1,0,0,0,56,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),médico/a,2021-08-15 00:00:00,2021-10-01 00:00:00
1022,icampos@example.com,(0#GMK#mSl,Nayara Mariana Lara Parra,+34872500746,Barcelona,1,0,0,1,1,0,32,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),contador/a,2021-03-25 00:00:00,2021-10-13 00:00:00
1023,luciana72@example.net,+L)9@NejRV,Micaela Jover-Carbonell,+34986 034 588,Barcelona,1,1,0,0,0,0,29,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),obrero/a,2021-05-09 00:00:00,2021-07-20 00:00:00
1024,primitivaacosta@example.org,p(2sRs$hVX,Godofredo Romeu Ibáñez,+34880 516 292,Barcelona,1,0,0,1,0,0,34,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),profesor/a,2021-06-13 00:00:00,2021-11-10 00:00:00
1025,rocaalicia@example.net,)KbeVZ&ad2,Elpidio Manzanares Chamorro,+34 928 37 72 37,Barcelona,1,1,1,1,0,0,32,femenino,casado/casada,1,apartamento,técnico o formación profesional,abogado/a,2021-06-03 00:00:00,2021-12-15 00:00:00
1026,felixbusquets@example.net,BTE1kcx5A$,Selena Ros-Alcántara,+34 956 754 593,Barcelona,1,1,0,0,1,0,39,femenino,casado/casada,1,piso,universidad(licenciatura/grado),programador/a,2021-08-26 00:00:00,2021-12-22 00:00:00
1027,eligiotolosa@example.net,^Cb9b98bM1,Eloy Armengol Castellanos,+34 848 36 24 44,Barcelona,1,0,0,0,1,0,21,femenino,soltero/soltera,0,loft,técnico o formación profesional,estudiante,2021-07-07 00:00:00,2021-07-10 00:00:00
1028,galvezcandelario@example.com,)hK(jTlw5#,Benigna Encarnacion Maza Santamaria,+34826 98 20 86,Barcelona,1,1,0,1,1,0,23,masculino,soltero/soltera,0,piso,bachillerato,contador/a,2021-01-12 00:00:00,2021-09-23 00:00:00
1029,daniel34@example.org,2_xPuR)&%N,Carmelita Noriega-Beltrán,+34 921 330 091,Barcelona,1,1,0,0,1,0,30,femenino,casado/casada,1,chalet,educación secundaria,agricultor/a,2021-01-31 00:00:00,2021-07-30 00:00:00
1030,xpablo@example.com,)(1(#5YqMQ,Román del Otero,+34944349185,Barcelona,1,0,0,0,0,0,24,femenino,soltero/soltera,0,piso,sin estudios,médico/a,2021-11-20 00:00:00,2021-11-30 00:00:00
1031,fanglada@example.org,*#Nws&Sj9^,Glauco Pedro Amaya,+34806 16 15 25,Barcelona,1,1,1,0,0,0,31,femenino,casado/casada,2,apartamento,técnico o formación profesional,abogado/a,2021-02-02 00:00:00,2021-02-11 00:00:00
1032,ochoakike@example.com,8u*1ZVDy%W,Gema del Alcaraz,+34 807490910,Barcelona,1,1,0,0,0,0,63,femenino,separado/separada,3,apartamento,técnico o formación profesional,investigador/a,2021-06-19 00:00:00,2021-12-14 00:00:00
1033,lillolupe@example.com,!o50iW2f5l,Rogelio Buendía Durán,+34922 978 624,Barcelona,0,0,1,1,0,0,23,masculino,soltero/soltera,0,piso,técnico o formación profesional,fontanero/a,2021-06-10 00:00:00,2021-10-18 00:00:00
1034,regina99@example.net,!8wXNaguL+,María Fabregat Aguirre,+34971 78 03 58,Barcelona,1,1,0,0,0,0,30,femenino,soltero/soltera,0,piso,educación secundaria,ingeniero/a,2021-12-31 00:00:00,2021-12-31 00:00:00
1035,godoyfernanda@example.com,_&BK*jVxX6,Lucila Múgica Casanovas,+34 873850748,Barcelona,1,1,0,0,0,0,27,femenino,soltero/soltera,0,apartamento,doctorado,empresario/a,2021-06-10 00:00:00,2021-11-11 00:00:00
1036,jose-angelferrero@example.org,F6NMo7(+^g,Mercedes Prada,+34842 89 21 77,Barcelona,1,1,0,1,1,0,33,femenino,soltero/soltera,0,piso,técnico o formación profesional,diseñador/a,2021-07-12 00:00:00,2021-10-28 00:00:00
1037,pablo33@example.org,!6w6ObWz(c,Cirino Pérez,+34 945 25 97 08,Barcelona,1,1,0,0,0,0,18,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),administrativo/a,2021-08-17 00:00:00,2021-11-22 00:00:00
1038,gvalcarcel@example.com,(AXPhG2c1c,Fausto Torrijos Pacheco,+34733062259,Barcelona,1,1,0,0,1,0,25,femenino,soltero/soltera,0,piso,educación secundaria,administrativo/a,2021-03-05 00:00:00,2021-03-31 00:00:00
